"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"1002","ENSMUSG00000031595",13.6551684823866,1.94525445316537,0.518566252002406,3.75121683228308,0.000175978425826003,0.00216533697090828,"Pdgfrl"
"1003","ENSMUSG00000085445",7.31883054264986,-1.67676332423168,0.618234240958436,-2.71218126261047,0.00668420303368782,0.0309174939682073,NA
"1004","ENSMUSG00000014776",280.806488364271,2.02516921149359,0.220914953590846,9.167189357604,4.8551245405797e-20,3.27575252752913e-17,"Nol3"
"1005","ENSMUSG00000014856",1725.666551769,1.37351839435874,0.401906515141974,3.41750716301163,0.000631974310542172,0.0055678128090244,"Tmem208"
"1006","ENSMUSG00000054320",7.88420862303888,1.74275038513556,0.588117579227175,2.96326865016627,0.0030439077912124,0.0173652022553355,"Lrrc36"
"1007","ENSMUSG00000014846",92.7271979130484,1.04444105960612,0.324124259768327,3.2223476895949,0.00127144744369574,0.00921445657148982,"Tppp3"
"1008","ENSMUSG00000007888",29.8030932825109,1.77925518663538,0.428583517719182,4.15147833053437,3.30334546242493e-05,0.000587140529581999,"Crlf1"
"1009","ENSMUSG00000058833",1472.23738256678,1.0850966932302,0.233362546952055,4.64983223487504,3.32205141531906e-06,9.47065390105255e-05,"Rex1bd"
"1010","ENSMUSG00000090137",230.661048576445,1.07643626111317,0.321050103449474,3.352860658033,0.000799809617643041,0.00657377554706447,"Uba52"
"1011","ENSMUSG00000031848",2859.75775153361,1.48350646814962,0.340482236020632,4.35707449965091,1.31812411987603e-05,0.000291586342190282,"Lsm4"
"1012","ENSMUSG00000035559",1083.7403031474,1.17701241839231,0.237036870548885,4.96552462773747,6.85155971392394e-07,2.59564979397567e-05,"Mpv17l2"
"1013","ENSMUSG00000002908",120.603996096523,1.24639698125493,0.170313676119306,7.31824366460048,2.51237373152529e-13,5.03494620790132e-11,"Kcnn1"
"1014","ENSMUSG00000007721",1482.58291300472,1.38298876291638,0.24336642435492,5.6827426650254,1.32551640534408e-08,8.94325918685652e-07,"Ccdc124"
"1015","ENSMUSG00000002395",2635.99539025188,1.12488394951535,0.346573003600021,3.24573448546379,0.0011714804387485,0.00866347663891431,"Use1"
"1016","ENSMUSG00000046295",19.3382665775699,2.75034556345375,0.633262710900458,4.34313518877961,1.40463637709335e-05,0.000306041387607605,"Ankle1"
"1017","ENSMUSG00000034880",2329.17107058996,1.15378218643353,0.3167302157566,3.64279165370247,0.000269697127329228,0.00298465803951389,"Mrpl34"
"1018","ENSMUSG00000031813",1618.34354534276,1.11851559911469,0.239720101108864,4.66592327443886,3.07234336249661e-06,8.93495718395028e-05,"Mvb12a"
"1019","ENSMUSG00000031807",2792.22495232231,1.07338786988956,0.237105637446622,4.52704491318223,5.98142310382944e-06,0.000150747606329561,"Pgls"
"1020","ENSMUSG00000110063",3.25716939701146,2.32512948828547,0.905399880193445,2.56806913624584,0.010226675734499,0.0418431662708702,NA
"1021","ENSMUSG00000100017",192.701884080415,1.1192382093429,0.226708694229962,4.93690025053736,7.93740422219136e-07,2.93096132216115e-05,"2410022M11Rik"
"1022","ENSMUSG00000114500",313.707654699191,-1.11716885761827,0.304984181063399,-3.66303869834494,0.000249240867202403,0.00280271355169102,"Gm8983"
"1023","ENSMUSG00000050335",868.921770041832,1.17043691263109,0.200760663762328,5.83001117199292,5.54236651403004e-09,4.2493575988819e-07,"Lgals3"
"1024","ENSMUSG00000037544",16.0552105944669,3.42941032349879,0.565038484938148,6.06933937229813,1.28437479259608e-09,1.21878625574822e-07,"Dlgap5"
"1025","ENSMUSG00000114584",8.83320312047567,-1.71433308283861,0.498666589573524,-3.43783425375413,0.000586386505606995,0.00527239859326891,NA
"1026","ENSMUSG00000040726",13.5536517681484,1.5789901436965,0.569657515879012,2.77182359520006,0.00557432361235551,0.0271095348961288,"Hesx1"
"1027","ENSMUSG00000060143",3752.81637752733,1.71668282943274,0.440018592096276,3.90138703288502,9.56430927068768e-05,0.00133787964027636,"Gm10076"
"1028","ENSMUSG00000093497",8.41908801779115,2.31455119938303,0.779818964613924,2.96806220983473,0.00299683670416085,0.0171838446824136,NA
"1029","ENSMUSG00000054763",110.936929313994,2.70989657608196,0.418336099542381,6.47779758678806,9.30710897500976e-11,1.22328047248813e-08,"Defb42"
"1030","ENSMUSG00000034532",24.0135294516691,1.4003407728637,0.393078673809803,3.56249490538698,0.000367347039489767,0.00377818670036198,"Fbxo16"
"1031","ENSMUSG00000022033",40.8426427023639,4.94583636667495,0.643561861587608,7.68509860804061,1.52879195060467e-14,3.77369242343769e-12,"Pbk"
"1032","ENSMUSG00000022034",9.43724488646824,2.56099590323183,0.634866875176806,4.033910105199,5.48563110624541e-05,0.000872913987590514,"Esco2"
"1033","ENSMUSG00000034450",13.9749608273037,-3.85942647785101,0.616521734786691,-6.2600006781372,3.84975798328165e-10,4.23494300758717e-08,"Gulo"
"1034","ENSMUSG00000022041",9.1283518189314,2.00844410066687,0.582405383844447,3.44853285422804,0.000563640896053564,0.00512092716476647,"Chrna2"
"1035","ENSMUSG00000102112",26.3520765351594,1.39163419314332,0.504848689400239,2.75653720087217,0.00584169672750637,0.0280500587379029,"1810041H14Rik"
"1036","ENSMUSG00000021957",6186.54330022576,1.03240317328352,0.193267108116658,5.34184623210872,9.20046850106026e-08,4.66733541177846e-06,"Tkt"
"1037","ENSMUSG00000075549",17.2055985812777,1.65389236494105,0.444159610321051,3.723644218225,0.000196367603355861,0.00235885855164746,"Gm6878"
"1038","ENSMUSG00000075463",45.8642945062448,-1.97579900351245,0.317430245381464,-6.2243564759813,4.83536550455e-10,5.15119121987351e-08,"4930594M22Rik"
"1039","ENSMUSG00000048922",15.9832516721689,1.17752755765705,0.446875945368432,2.63502112803637,0.00841320461252211,0.0364026666443053,"Cdca2"
"1040","ENSMUSG00000114621",6.1731415239168,1.94627427581935,0.657271019804186,2.96114421171222,0.00306498388556598,0.0174559197601972,NA
"1041","ENSMUSG00000115016",52.8379607600028,-3.51270963949248,0.849577176287254,-4.134656317915,3.5548622100902e-05,0.000622439152201002,"AA536875"
"1042","ENSMUSG00000014813",70.6054143205727,1.04933686155205,0.249597955906841,4.20410839399542,2.62113313105096e-05,0.000493988414391085,"Stc1"
"1043","ENSMUSG00000042485",106.087569032744,1.22463045683405,0.290922338208266,4.20947550599347,2.55964188288465e-05,0.000487391452036389,"Mustn1"
"1044","ENSMUSG00000006522",29.7828529884307,1.19158359731229,0.465864211765378,2.55779166379152,0.0105339180310953,0.0426860930665463,"Itih3"
"1045","ENSMUSG00000033595",8.02910129959049,2.4217712617375,0.588070238191208,4.1181666822426,3.81898438839668e-05,0.000654530592764921,"Lgi3"
"1046","ENSMUSG00000108975",17.7079976773927,5.49197300884399,0.759557620418869,7.23048898622774,4.8125802173478e-13,9.45742098828513e-11,"Mlnr-ps"
"1047","ENSMUSG00000033487",600.953471279016,-1.03792700449742,0.190956415219303,-5.43541311929959,5.46696185559264e-08,3.01517097872072e-06,"Fndc3a"
"1048","ENSMUSG00000115312",229.109701443802,1.3245331984438,0.285229530329995,4.64374497588447,3.42149860280475e-06,9.68595149921272e-05,NA
"1049","ENSMUSG00000072575",17.8819624704944,1.61895660973903,0.401361079168927,4.03366617682835,5.49133147067139e-05,0.000873134644916415,"Eddm3b"
"1050","ENSMUSG00000058351",1119.84862244252,1.15204328114253,0.368864993765148,3.12321120359831,0.00178889327803405,0.0118330028891135,"Uqcc5"
"1051","ENSMUSG00000049960",1387.22187219351,1.38798200265135,0.323864571545222,4.28568643994931,1.82175791005094e-05,0.000372860434798153,"Mrps16"
"1052","ENSMUSG00000021999",22.0874891541313,1.61180106849588,0.43252716177135,3.72647364363198,0.000194177366138094,0.00233949051666736,"Cpb2"
"1053","ENSMUSG00000091898",78.8992246523484,1.31412254407864,0.491687632153642,2.67267764764114,0.0075248520193632,0.033607795614283,"Tnnc1"
"1054","ENSMUSG00000101009",8.69597004412892,1.66718546265964,0.574618571969738,2.9013776163633,0.0037152587111668,0.0201772341220089,"1700108F19Rik"
"1055","ENSMUSG00000022013",1943.73990591747,1.21750736053759,0.391211380000786,3.11214709688442,0.00185731928697669,0.0121545424143858,"Dnajc15"
"1056","ENSMUSG00000063787",1575.08983564871,1.3082019775634,0.432691037521447,3.02340900115954,0.00249944186426701,0.0150703612673901,"Chchd1"
"1057","ENSMUSG00000115539",134.207500550276,1.13787712955264,0.355190252270129,3.20357082515673,0.00135734649483818,0.00969786459654768,"Gm6997"
"1058","ENSMUSG00000115637",121.252360484498,-1.0932352960113,0.341369791802194,-3.20249571656525,0.00136242326354038,0.0097238396605504,NA
"1059","ENSMUSG00000097927",59.5133306146901,-1.24990550405954,0.29486017306395,-4.2389770414618,2.24540617903472e-05,0.000440827026865585,NA
"1060","ENSMUSG00000115190",91.0134104288255,-1.30481706961612,0.247275287719586,-5.2767790976986,1.3147421268977e-07,6.26157538600853e-06,NA
"1061","ENSMUSG00000021903",114.088576484501,-1.12923596039846,0.19955393738902,-5.6588006990665,1.52434448153677e-08,1.01161497215691e-06,"Galnt15"
"1062","ENSMUSG00000022021",7.29393681727951,2.38678373817284,0.654687852940742,3.64568202610118,0.000266683566196732,0.00296102142807902,"Diaph3"
"1063","ENSMUSG00000076858",8.6504323227548,2.29206166127324,0.695383546506044,3.29611143776656,0.000980331207075349,0.00764953121141563,"Trav3-4"
"1064","ENSMUSG00000021773",127.710369759323,1.4052194207377,0.331849435097745,4.23450900352985,2.29051608482256e-05,0.000446747940304688,"Comtd1"
"1065","ENSMUSG00000021943",264.792856994991,1.04100767244468,0.2599429229245,4.0047548159141,6.20818385365979e-05,0.000954862077370272,"Gdf10"
"1066","ENSMUSG00000010406",1616.21599260196,1.20122580115302,0.3166923517139,3.79303697942855,0.000148815984477273,0.00190886206704974,"Mrpl52"
"1067","ENSMUSG00000115431",269.051580056162,1.28072104861516,0.259433916611216,4.93659836517993,7.94969500452779e-07,2.93096132216115e-05,NA
"1068","ENSMUSG00000043681",78.5089368277286,1.82116522478426,0.43465032270069,4.189954843398,2.79009973804778e-05,0.000518113842181883,"Fam25a"
"1069","ENSMUSG00000023064",185.910598947693,1.6976207140528,0.365798736964421,4.64085996616746,3.46962199986785e-06,9.79478645736752e-05,"Sncg"
"1070","ENSMUSG00000115575",22.6791655171883,2.44702750492022,0.595596405305994,4.10853303196656,3.98180260698442e-05,0.000674440724418173,NA
"1071","ENSMUSG00000112858",45.7020037320672,1.62799965969143,0.360297655375261,4.51848530070455,6.2283596509057e-06,0.000156218373846323,"Rnf212b"
"1072","ENSMUSG00000096001",6.6725731476116,2.66906877719327,0.761658047130937,3.50428750440869,0.000457830787036947,0.00441073439334358,"Gpr15lg"
"1073","ENSMUSG00000037780",141.95250820154,2.63371779079741,0.405736328987466,6.49120525482638,8.51523713540921e-11,1.14904609905212e-08,"Mbl1"
"1074","ENSMUSG00000060680",549.540415237303,1.21564219398841,0.339388857754031,3.58185652302537,0.000341161153112391,0.00357609678930497,"Gm8894"
"1075","ENSMUSG00000072596",7.90696271844609,1.59855678617959,0.604288265508608,2.64535467163861,0.00816053325006592,0.0355985675677983,"Ear2"
"1076","ENSMUSG00000022215",1033.22288917215,1.27475447595087,0.282053816039093,4.51954344689379,6.1973129312679e-06,0.00015563251990297,"Fitm1"
"1077","ENSMUSG00000022216",1974.21846612232,1.08289614196767,0.268564260179238,4.03216772494206,5.52647211692414e-05,0.000877343702891462,"Psme1"
"1078","ENSMUSG00000022217",293.380936477006,1.13397397414866,0.208384918899441,5.44172764582772,5.27663064958227e-08,2.92847860392314e-06,"Emc9"
"1079","ENSMUSG00000037628",22.7291452998487,3.73257770801042,0.67900035778239,5.49716604009015,3.85943275340282e-08,2.26431241627903e-06,"Cdkn3"
"1080","ENSMUSG00000061068",6.91776521494518,1.91525658724175,0.700345303412849,2.73473182144368,0.00624311169530193,0.029408150762068,"Mcpt4"
"1081","ENSMUSG00000068758",123.261656832151,1.26258313190651,0.254313837155136,4.96466549374706,6.88195811952301e-07,2.59883795330719e-05,"Il3ra"
"1082","ENSMUSG00000021749",21.6474320757323,1.24904716370504,0.459487239969937,2.71835005426214,0.00656083855574307,0.0305282605073093,"Fam3d"
"1083","ENSMUSG00000095304",858.234671067737,1.77065819737859,0.336817073811516,5.25703218468509,1.46398699616776e-07,6.8120829400992e-06,"Plac9"
