"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000058603",7406.63973143794,1.05746778349614,0.23498564770668,4.50013774805568,6.79094415544967e-06,0.000166814927973855
"ENSMUSG00000097649",9.29167353725772,1.58617276659818,0.569885506617997,2.78331831249994,0.00538059887798546,0.0264341509440057
"ENSMUSG00000102145",159.034044797988,1.43691578084771,0.432469388080051,3.32258379541474,0.000891878790455607,0.00714951231588592
"ENSMUSG00000038331",141.142852196868,-1.08655436268803,0.365889914399593,-2.96962097047965,0.00298167389641124,0.0171260105951362
"ENSMUSG00000026417",2398.4777548033,-1.18223104792661,0.252033579435949,-4.69076799437772,2.72181464361069e-06,8.11373346116701e-05
"ENSMUSG00000026725",135.957505181044,1.22198050066485,0.292528054868734,4.17731045049059,2.94976297877564e-05,0.000541798116637003
"ENSMUSG00000026715",82.8245822267485,3.39161831157551,0.283337081275143,11.9702592273193,5.08694437552178e-33,2.57412102762341e-29
"ENSMUSG00000037624",43.916779886002,1.00647353167772,0.294704794025771,3.41519226046151,0.000637370058479118,0.00559783086303997
"ENSMUSG00000026605",16.9289116488403,2.62127621393914,0.581448625637503,4.50818197577672,6.53854848974892e-06,0.000161595555532366
"ENSMUSG00000066595",149.524377310094,-1.04861920544177,0.189011279189623,-5.54791867415364,2.89090279822301e-08,1.77856424130188e-06
"ENSMUSG00000079550",25.8401372755975,1.1203802879329,0.350361514314481,3.19778355258293,0.00138488184709838,0.00983266052222768
"ENSMUSG00000062510",10.0412204725028,1.08404125649085,0.429563176389665,2.5235898141965,0.0116163382836511,0.0457266245039637
"ENSMUSG00000037499",1997.75871166712,1.05121820486831,0.319913279947297,3.28594738249531,0.00101639994327878,0.00784329060309024
"ENSMUSG00000101942",6.37419437018234,2.64411464306263,0.783314094998341,3.37554840382162,0.000736687319616232,0.00623903265119337
"ENSMUSG00000026697",26.6633560933866,1.28544593219489,0.423174918749078,3.03762315591556,0.00238451944885926,0.014585995214373
"ENSMUSG00000037474",8.78073456101468,2.40774597076038,0.691997460683131,3.47941445967661,0.000502510764430806,0.00471400080764596
"ENSMUSG00000090165",30.0968355585403,1.72672359207854,0.483065631012598,3.57451137324548,0.000350882561248443,0.0036515238674703
"ENSMUSG00000054545",21.8376700676433,-1.4998546404866,0.312155178003236,-4.80483665233657,1.54877897939913e-06,5.12235871274801e-05
"ENSMUSG00000081984",13.0170571941412,1.81697876837988,0.432003657647373,4.20593376054933,2.60006384976373e-05,0.000492770527931345
"ENSMUSG00000040170",5027.54843575909,-1.40206292845335,0.200972083650215,-6.97640638932515,3.02825950572837e-12,5.10791672128733e-10
"ENSMUSG00000026691",21.3475836784179,-2.07298232471904,0.325641779585823,-6.36583649479997,1.94228254027426e-10,2.35411622141864e-08
"ENSMUSG00000054387",618.041241187721,-1.00322477084622,0.283652405859269,-3.53681037115531,0.000404990334552116,0.00404610531178153
"ENSMUSG00000026126",318.35149821534,1.44371576536213,0.270653702062145,5.33418074226316,9.59768883644732e-08,4.82051661882209e-06
"ENSMUSG00000084333",7.85963033316051,1.29642067018468,0.506169861324656,2.56123639363261,0.0104300359811738,0.0424691929782616
