"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.creat.D2","GS.mIGF1","GS.hIGF1","p.GS.AUC.urea","p.GS.creat.D2","p.GS.mIGF1","p.GS.hIGF1","MM.violet","p.MM.violet","MM.black","p.MM.black","MM.darkgrey","p.MM.darkgrey","MM.darkmagenta","p.MM.darkmagenta","MM.turquoise","p.MM.turquoise","MM.brown","p.MM.brown","MM.darkred","p.MM.darkred","MM.darkorange","p.MM.darkorange","MM.saddlebrown","p.MM.saddlebrown","MM.paleturquoise","p.MM.paleturquoise","MM.skyblue3","p.MM.skyblue3","MM.steelblue","p.MM.steelblue","MM.pink","p.MM.pink","MM.orangered4","p.MM.orangered4"
"ENSMUSG00000083679","ENSMUSG00000083679",NA,"violet",0.655541538625822,0.806164606506457,-0.41762818672325,0.895796284743698,0.00314184597397588,5.3452616929121e-05,0.0846221410624193,5.01785720513159e-07,0.874146990218703,2.11674341825095e-06,-0.829542260489751,2.06800457887813e-05,-0.815156748263364,3.76786811036372e-05,0.788950206125498,9.95958791768704e-05,-0.665690166492816,0.00256543161127487,0.462200261304377,0.0534627152975462,-0.460314456926704,0.0545731019708949,0.379983995447064,0.119848049464348,-0.250761821401274,0.315537670262199,0.0721758409988209,0.775947916845914,-0.236389147274704,0.344968796621953,-0.0190366067024942,0.940235816715371,0.0154553909564295,0.951464828114006,-0.0596971252694031,0.81397605822232
"ENSMUSG00000040562","ENSMUSG00000040562","Gstm2","violet",0.524466524105898,0.695946425718388,-0.451271802616382,0.889956775792533,0.0254526713580707,0.00133805705745916,0.0601400408212196,7.61566738205171e-07,0.936433127953653,1.09687763666874e-08,-0.907286605825164,2.04535493344096e-07,-0.735473502345231,0.000504611535480922,0.691856824845336,0.00146754426532364,-0.742751091758439,0.000414023186306866,0.565598999490999,0.0144296222854493,-0.3564882773848,0.146477417609277,0.227868171956126,0.363137058349007,-0.207643375006856,0.408361884984429,0.0246461556031438,0.92266920457748,-0.0590018939425874,0.816107241045238,-0.0911164590904669,0.719167909632937,-0.0221451592921141,0.930497471422878,0.0943397954278264,0.70963404834546
"ENSMUSG00000038370","ENSMUSG00000038370","Pcp4l1","violet",0.682935146264072,0.793844349378939,-0.35840095351499,0.88945602104045,0.00178634452129167,8.39359892100598e-05,0.144169131451915,7.88449249056751e-07,0.873495860335722,2.20125186145117e-06,-0.818955754687587,3.23214022251976e-05,-0.814825662363268,3.81794409025826e-05,0.801357383956298,6.39772917025848e-05,-0.711671030533398,0.000924927684701688,0.53643730104984,0.0217285306296447,-0.453636234616131,0.058645147966358,0.310860553355573,0.209268734029276,-0.175948288596863,0.484944123354858,0.115887713221315,0.647009495032968,-0.129712078564485,0.607958604294742,0.0621138504742078,0.806577511144059,-0.0888064834720261,0.726024705940635,-0.0836240274439917,0.741479620020046
"ENSMUSG00000038555","ENSMUSG00000038555","Reep2","violet",0.538866378848915,0.646447636419399,-0.413817030732595,0.889359113033672,0.021027949877113,0.00374481918540149,0.0877950877351129,7.93745105511302e-07,0.735291235867123,0.000507077707385496,-0.742224014278344,0.000420088741893065,-0.759702758175581,0.000254480752232461,0.734829878056167,0.000513365334913421,-0.427953424176396,0.0764470672206009,0.228925379437272,0.360854049281665,-0.135010100869832,0.593249223274892,0.478850317537103,0.0443829247803393,-0.497894486187197,0.0354914814608035,0.297873028054938,0.229932805090321,-0.272654153080776,0.273677168837309,-0.170924194733271,0.497691569908719,0.275221352259056,0.26900484903445,-0.0557893981456584,0.825970657331024
"ENSMUSG00000019179","ENSMUSG00000019179","Mdh2","violet",0.541343882550785,0.64966798921737,-0.456707353142922,0.88930014880864,0.0203317978514293,0.00352132651973722,0.0567452137123828,7.96982391290797e-07,0.967188211274346,6.09457179051706e-11,-0.941395017227603,5.81653165287148e-09,-0.699930892054184,0.00122116357752813,0.663554237122858,0.00267887338691655,-0.76924815437189,0.000190144443047127,0.593840935066233,0.00936570779538152,-0.36502912186199,0.13636493166423,0.184677753734039,0.463181513946031,-0.183184145411224,0.466869828508724,0.0444151700784761,0.86108364563805,-0.031135888251038,0.902389154882933,-0.0389804398084163,0.877953016195299,-0.00901352195471882,0.971684072245885,0.0762922291191356,0.763504727387095
"ENSMUSG00000035783","ENSMUSG00000035783","Acta2","violet",0.609139364137387,0.629234033375314,-0.423832678341488,0.889000913913131,0.00729008952994035,0.00514505991084477,0.0796368524056949,8.13587315540294e-07,0.83656960881636,1.51170642208871e-05,-0.842301852963006,1.15798923986839e-05,-0.763404657853167,0.000227641083773658,0.735615650913567,0.000502695167129643,-0.542045479192556,0.0201379862786856,0.339114109140324,0.168619584559633,-0.169309378938072,0.50182265821506,0.397281383991196,0.102568690955413,-0.43867037309063,0.0685920544007029,0.203037107484513,0.419067244306767,-0.190719631558433,0.448412579351267,-0.09787341040645,0.699229456569611,0.226138096926817,0.366890650600209,-0.0908090612278624,0.720079208078608
"ENSMUSG00000000308","ENSMUSG00000000308","Ckmt1","violet",0.644357531707591,0.812086013220195,-0.322538176778527,0.888574065728621,0.00389598555623552,4.25452060789833e-05,0.191759175967375,8.37789742625148e-07,0.883337862445302,1.18922415240348e-06,-0.821640429440033,2.89399061795417e-05,-0.815275837921114,3.74999347119794e-05,0.799285659012322,6.90283416296465e-05,-0.672628180616698,0.00222387359651481,0.470136301320695,0.0489753922067205,-0.455751492497654,0.0573315305336795,0.376217461261264,0.123867547178621,-0.248773864410478,0.319516913769345,0.072067827450103,0.776275138852114,-0.228510746242157,0.361748467166939,0.037461355341479,0.882677514152914,0.00453447249182631,0.985752963569888,-0.0705801765656392,0.780785532925637
"ENSMUSG00000029718","ENSMUSG00000029718","Pcolce","violet",0.644262057007368,0.76910400837849,-0.386585733123375,0.888146432011649,0.00390300812149187,0.000191002239937818,0.113026794390717,8.62656900783683e-07,0.85438402689168,6.3703585665476e-06,-0.83895272821885,1.35481361519834e-05,-0.856517026597347,5.70107981715234e-06,0.813485063691341,4.02654656766661e-05,-0.551709530580985,0.0176132401641752,0.337037682923424,0.171409290225879,-0.289082388004225,0.244636809491988,0.494931070300959,0.0367764799118818,-0.446453395728116,0.0632743844210525,0.139137869516238,0.581892146621291,-0.311150952134775,0.208821067376696,-0.0938113093869734,0.711194416614617,0.209248753538655,0.40466572952681,-0.0997031899395505,0.693861579729019
"ENSMUSG00000027327","ENSMUSG00000027327","Adissp","violet",0.565062952165774,0.630175907283186,-0.434010131657547,0.887810351468434,0.0145433264389942,0.00505879939744055,0.0719306196640097,8.82644454638343e-07,0.89719155336416,4.5253432059521e-07,-0.881911190868494,1.30457650814965e-06,-0.746816439842622,0.000369662646302808,0.718205011938064,0.000787850252465868,-0.626399438866989,0.00541191092413869,0.433192336967793,0.0725286426921021,-0.269870206601718,0.278800169758343,0.345661187725942,0.160025318025244,-0.340003579645052,0.167434029437185,0.322218990742478,0.192224400927495,-0.174012548183647,0.48983660614038,-0.110336327622781,0.662948705483254,0.144962474102102,0.566024666303289,0.0319816475198616,0.899750176029915
"ENSMUSG00000048807","ENSMUSG00000048807","Slc35e4","violet",0.424540588317562,0.601720462572023,-0.554401447215743,0.887673860260632,0.0790820511730805,0.00824441733524145,0.0169565271665892,8.90875237105997e-07,0.888290971573772,8.54181572277454e-07,-0.896801546096726,4.65861217548265e-07,-0.641645517273985,0.00409953249942392,0.577563019882844,0.012070264530594,-0.621265042673321,0.00592387529331677,0.435810077124421,0.0706272265671031,-0.262269977797194,0.293083525833963,0.267519807072976,0.283170865507452,-0.313500987561657,0.205221387361557,0.0698501475711487,0.783001347913899,-0.152070737538667,0.546918797220757,-0.248807639710568,0.319449060307047,0.169710336589213,0.500795385726197,0.207419102117166,0.408879681419235
"ENSMUSG00000027999","ENSMUSG00000027999","Pla2g12a","violet",0.647670235203842,0.649138423378711,-0.5799334738618,0.886465494521965,0.00365864308253682,0.00355730832381977,0.0116416734378031,9.66677419356678e-07,0.887016268215449,9.31464229373245e-07,-0.88274420709471,1.23610796417157e-06,-0.750166837456206,0.000336172330230973,0.708633754098337,0.000995103504080577,-0.648267153655367,0.00361716234170697,0.461524507518217,0.053858634264697,-0.326534525275801,0.18599755262756,0.327955562793517,0.183976951823613,-0.283800866481826,0.253750942237381,0.153824091137311,0.542250842390234,-0.168968040002395,0.502697977244306,-0.0953077561130992,0.70677897275067,0.100681336543803,0.690997728176404,-0.0012099511451904,0.996198237781932
"ENSMUSG00000015016","ENSMUSG00000015016","Acsf3","violet",0.579371942234525,0.690366728388081,-0.408012109003319,0.885954907330291,0.0117420847223001,0.00151723316419291,0.0927929321548769,1.00034063952953e-06,0.849738763363211,8.06470168472592e-06,-0.852713609035455,6.94052723845373e-06,-0.785098884330262,0.00011359922544192,0.739262521105339,0.00045557413388853,-0.511475388509098,0.0300385336363179,0.305232333454815,0.218068937549045,-0.16880387898504,0.503119205947742,0.458457143900097,0.0556835777883744,-0.499278395307168,0.034903351644414,0.204788419126452,0.414979615948142,-0.266294488386779,0.285465925399604,-0.148598040129315,0.556216770498555,0.297340484590915,0.230807059106311,-0.0276541508203585,0.913263011967564
"ENSMUSG00000030735","ENSMUSG00000030735","Gm9755","violet",0.479609905820651,0.619947753863339,-0.531605993089177,0.884215736848,0.0439987148631839,0.00606136719625533,0.0231762862539905,1.1227053861459e-06,0.741903826916189,0.000423809717660619,-0.767055242960331,0.000203552076516358,-0.69742462965125,0.00129365271254101,0.652040864366435,0.00336373963576362,-0.363312560122148,0.138357178596269,0.128032200416364,0.612653029338653,-0.136038872287772,0.59041011681753,0.535991671376986,0.021859020325949,-0.587348754421893,0.010378891798852,0.272189740468379,0.27452771481324,-0.417519043893532,0.0847118261938729,-0.310711437347163,0.209498848576503,0.446421329464339,0.0632956428795288,0.0608817850025057,0.810347436615031
"ENSMUSG00000002274","ENSMUSG00000002274","Metrn","violet",0.5335874993414,0.700232464107731,-0.479703098152006,0.882403161994285,0.0225736480369803,0.00121267334354017,0.043951751838934,1.26375558978428e-06,0.932991561575361,1.65412992542476e-08,-0.88519464725828,1.05233645453045e-06,-0.7167223465336,0.000817362898069199,0.678695155760156,0.0019567951298034,-0.76636264391458,0.000207948979894727,0.585383659107054,0.0107022965087752,-0.491726982591383,0.0382057145955362,0.2180623801106,0.384698291642329,-0.121823116871495,0.630128059466949,0.0870577332027921,0.731228839286757,-0.103410439227795,0.683028549511157,-0.0571844797052415,0.821684164878498,-0.072131441823419,0.776082417733716,0.0833380572163623,0.742335235802129
"ENSMUSG00000054021","ENSMUSG00000054021","Sirt5","violet",0.68927074349317,0.780403862538034,-0.304937669799711,0.882293042128807,0.00155466306616601,0.000132894465456818,0.218536175986793,1.27279576792193e-06,0.834832339390919,1.63564661530602e-05,-0.75904598793369,0.000259510393467601,-0.825913047738252,2.41810000024262e-05,0.819905310562759,3.10888252527447e-05,-0.639031006466917,0.00430390580196494,0.458821794782403,0.0554642277006597,-0.490008433287434,0.0389896343779611,0.398410702755161,0.101506496998002,-0.209645906049552,0.403754137994831,0.211687447687099,0.399085700621231,-0.25778610600278,0.301714093938414,0.101461483337378,0.688716443175752,-0.0322470208374001,0.89892235032179,-0.110512621163603,0.662440361191429
"ENSMUSG00000041378","ENSMUSG00000041378","Cldn5","violet",0.6023948167403,0.693508795918929,-0.467781885643385,0.881659534783219,0.00815371972177534,0.00141404208552832,0.0502757707032176,1.32589312929086e-06,0.953056983569007,1.0229656814582e-09,-0.919980458437751,6.5611009458118e-08,-0.738426388689891,0.000466036232284688,0.706418015328387,0.00104904807518616,-0.77311490731485,0.000168317179613106,0.603506072899719,0.00800601671745799,-0.379561272924428,0.12029451012834,0.203268017755081,0.418527071139234,-0.160130607812987,0.525610983064435,0.0381146083128256,0.88064536404585,-0.0142169582066045,0.955350099965498,-0.0142477239122343,0.955253568339131,-0.0519610695968151,0.837757228268942,0.011972127634912,0.962395076938036
"ENSMUSG00000023039","ENSMUSG00000023039","Krt7","violet",0.517240046330505,0.706685150031668,-0.435788669231402,0.881392016442857,0.0279306585691695,0.001042418164996,0.0706426252576342,1.34888179719647e-06,0.895033233775447,5.3062803620787e-07,-0.864159114586307,3.77352555526e-06,-0.745471702784544,0.000383870949144411,0.707478184190378,0.00102294125927193,-0.66922962517562,0.00238616439088006,0.488751299087094,0.0395708343698808,-0.358967683519595,0.143490040672099,0.311501914912452,0.208280873977103,-0.254125359399782,0.308872221649109,0.150639542083757,0.550742324480882,-0.154027534067256,0.541710379934558,-0.123244439240568,0.626110895635382,0.042608999624542,0.866683997513243,0.0954781633608672,0.706276727295364
