"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"920","ENSMUSG00000114945",11.0120258141696,-2.49743472157516,0.79728178098263,-3.13243671327486,0.00173361797803412,0.0144166645412443,NA
"921","ENSMUSG00000114951",30.4413386262839,-1.4397988454913,0.506845763886081,-2.84070411174416,0.00450140563737392,0.0291654774347265,NA
"922","ENSMUSG00000114375",35.1349380848562,-1.64510880063187,0.501245745565773,-3.28204042664737,0.00103058828585462,0.00973862628103799,NA
"923","ENSMUSG00000114940",33.3367221399443,-1.86661863562309,0.449133897885505,-4.15604042449482,3.23810554942194e-05,0.00069064799184246,NA
"924","ENSMUSG00000061724",997.408028578006,-1.06840036229523,0.199290836512405,-5.36101097768601,8.27574879305205e-08,6.6736825227158e-06,NA
"925","ENSMUSG00000019726",123.65066725035,-1.00281169072812,0.334658920859689,-2.99651862903294,0.00273081552094251,0.0202693204838274,"Lyst"
"926","ENSMUSG00000021670",635.519712731661,-1.39754744959659,0.304022122760574,-4.59686103401496,4.28903472589973e-06,0.000148147358168833,"Hmgcr"
"927","ENSMUSG00000114036",16.0390670285153,-1.62395129543382,0.563053992412083,-2.8841839633832,0.00392429432428611,0.0264155774585551,NA
"928","ENSMUSG00000113014",25.3883390846742,-1.44510962171345,0.460161928487585,-3.14043716407198,0.00168695892136062,0.0141396784317786,NA
"929","ENSMUSG00000113836",7.03016352621778,-3.05430189686406,1.09258202109369,-2.79548980112877,0.00518211368468232,0.0323299054958404,NA
"930","ENSMUSG00000113504",329.812444932399,-1.06650023638982,0.286304748420378,-3.72505256120967,0.000195274529967231,0.00273722421126505,NA
"931","ENSMUSG00000113428",33.4249549048299,-1.2843799597218,0.428217159174796,-2.99936593432381,0.00270542157752559,0.0201251150866209,NA
"932","ENSMUSG00000113629",126.817752616762,-1.48667995810679,0.354242664740401,-4.19678402994251,2.70731876098712e-05,0.000602185044408135,NA
"933","ENSMUSG00000111904",9.33225483988875,1.85888569384539,0.614213621327051,3.02644817584661,0.00247445234333513,0.0187867178850137,NA
"934","ENSMUSG00000113467",5.19952596299384,1.81324148931237,0.668090784779374,2.71406451132411,0.0066463221994548,0.0386464256360714,NA
"935","ENSMUSG00000004791",24.5594227637973,1.12817300157583,0.39790050939749,2.83531429322404,0.00457806226463526,0.0294453632978972,"Pgf"
"936","ENSMUSG00000059033",20.1055705158724,1.73083631824463,0.449663165994859,3.84918412077457,0.000118511903732656,0.00187257721799721,"Rpl18a-ps1"
"937","ENSMUSG00000011179",11249.5900223422,-1.15205085049882,0.325900942108799,-3.53497244605761,0.000407817681477106,0.00478807290648381,"Odc1"
"938","ENSMUSG00000113536",22.8836877255043,1.37291184953674,0.449507734223987,3.05425634534828,0.00225619203402628,0.017598297865405,NA
"939","ENSMUSG00000073198",374.204058910918,-1.09071592868132,0.287050171350091,-3.79973968854061,0.000144848157309063,0.00216214716231029,NA
"940","ENSMUSG00000001270",3946.02816494829,1.34865228464005,0.216836085319951,6.21968563327484,4.98151943203868e-10,9.88538576704851e-08,"Ckb"
"941","ENSMUSG00000021254",137.521426170968,-1.34688183896649,0.2688439356041,-5.00990225403451,5.44576875356632e-07,2.95516904399292e-05,"Gpatch2l"
