"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.creat.D2","GS.mIGF1","GS.hIGF1","p.GS.AUC.urea","p.GS.creat.D2","p.GS.mIGF1","p.GS.hIGF1","MM.violet","p.MM.violet","MM.black","p.MM.black","MM.darkgrey","p.MM.darkgrey","MM.darkmagenta","p.MM.darkmagenta","MM.turquoise","p.MM.turquoise","MM.brown","p.MM.brown","MM.darkred","p.MM.darkred","MM.darkorange","p.MM.darkorange","MM.saddlebrown","p.MM.saddlebrown","MM.paleturquoise","p.MM.paleturquoise","MM.skyblue3","p.MM.skyblue3","MM.steelblue","p.MM.steelblue","MM.pink","p.MM.pink","MM.orangered4","p.MM.orangered4"
"ENSMUSG00000021186","ENSMUSG00000021186","Fbln5","darkmagenta",0.633098911548642,0.789223591062678,-0.198904335879213,0.677119735396532,0.00479856341778239,9.86601739019452e-05,0.428797484564152,0.00202345532331716,0.501847135039334,0.0338316077886963,-0.449087739352154,0.0615460392000692,-0.791193978660144,9.21340281340036e-05,0.782174243896471,0.000125316438512687,-0.304116152485123,0.21984225355136,0.0884308001515922,0.727141753944336,-0.419423636781782,0.0831567047818631,0.602574074735104,0.00812974614389717,-0.37291284675917,0.127471460338077,0.135448573983123,0.592038476267985,-0.518025716302655,0.0276525140917824,0.0255934122254486,0.919705962524571,0.11494078259541,0.649718248390397,-0.289745743292551,0.243506941054798
"ENSMUSG00000029838","ENSMUSG00000029838","Ptn","darkmagenta",0.84595498471681,0.791273354072532,-0.0589517937033136,0.671724632407653,9.71725355423987e-06,9.18789967504242e-05,0.816260867432349,0.00226610440239909,0.625681885933658,0.00548121590902543,-0.532664583223353,0.0228527896232265,-0.836692007381006,1.50328589172613e-05,0.864503033617438,3.7019601948019e-06,-0.534161731962968,0.0224013202919874,0.396207152132201,0.103586451340218,-0.472099467608182,0.0479107020878466,0.396100529585854,0.103687862264008,-0.116642799586508,0.644852543116531,0.00378058561402277,0.988121456490378,-0.185594048985517,0.460926094723042,0.395227955231568,0.10452046153728,-0.179129967691106,0.476954845792274,-0.496091831297514,0.0362689634768017
"ENSMUSG00000018566","ENSMUSG00000018566","Slc2a4","darkmagenta",0.529002406050187,0.671056852974488,-0.158394975499778,0.668772276363388,0.023987173852373,0.00229773868296331,0.530166849075424,0.0024087301684885,0.469300921428417,0.0494338371754353,-0.401345334768708,0.098783271000359,-0.714008049296867,0.000873782812142065,0.74351512849325,0.000405361386263383,-0.234022897628343,0.349960694976645,0.0186547526079437,0.941432656769409,-0.354269702877917,0.149186673985627,0.631902263894886,0.00490374969692912,-0.401545582966289,0.0985993858134548,0.541466565321824,0.0202978021735224,-0.551621686255793,0.0176350039100301,-0.0898388084278072,0.722957928466889,0.183881414559965,0.465146165809816,-0.154968045931744,0.539214994209661
"ENSMUSG00000042672","ENSMUSG00000042672","Dcst1","darkmagenta",0.845607656345983,0.695888221420772,0.0589821695012401,0.667599527241729,9.88251919623338e-06,0.00133983103516596,0.816167722922624,0.00246739855517851,0.611623960311823,0.00699122999324842,-0.516073761621069,0.0283475517839518,-0.851712436063004,7.30280862823512e-06,0.865630162579505,3.47553056240063e-06,-0.43721491371364,0.0696221447370759,0.311939649320242,0.207608405871975,-0.389961278063548,0.109647759958433,0.470721724905052,0.0486560422870993,-0.248939433755096,0.319184371810399,0.105038959962792,0.678288235777295,-0.289925034142244,0.243202130548945,0.52640079348966,0.0248194259621644,-0.0209869552158844,0.934124818431734,-0.5754498792684,0.0124628672385402
"ENSMUSG00000110540","ENSMUSG00000110540",NA,"darkmagenta",0.803537951152525,0.577753270828666,-0.0741079038940347,0.667309713347109,5.90036799734253e-05,0.0120354079581257,0.770100934360685,0.00248207675262707,0.655742840308946,0.00312946082862928,-0.613528762122581,0.00676888755584383,-0.820739594611088,3.00391855071618e-05,0.824651970357187,2.55104033970995e-05,-0.402930102962619,0.0973347388659765,0.287445163040655,0.247439622206404,-0.0960482952169655,0.70459720398168,0.454304228557331,0.0582278999609976,-0.393207289325005,0.106466919438135,0.244212018412692,0.328759595591082,-0.155804413203769,0.537000304357262,0.30080514102946,0.225157374977438,0.13542803849814,0.592095157630484,-0.468877308217709,0.0496675468159148
"ENSMUSG00000029310","ENSMUSG00000029310","Nudt9","darkmagenta",0.772723942498302,0.784550751129901,0.0261998665217405,0.665743792974508,0.00017042309432443,0.000115721603526948,0.917809356502535,0.00256263516405835,0.745063634772555,0.000388272191398242,-0.664012125600986,0.00265421343264339,-0.873712528253393,2.17281453991848e-06,0.846275077983996,9.56704920035109e-06,-0.549533645287786,0.0181586061909006,0.436494888537752,0.0701359506939997,-0.363803437247719,0.137785412251749,0.415845448090201,0.0860957558217804,-0.239509234562834,0.338449633418545,0.0585978651706421,0.817346328197041,-0.195358509152682,0.437239350310443,0.346375587443216,0.159105979036504,-0.0376419942832991,0.882115509295224,-0.36447887270386,0.137001364050714
"ENSMUSG00000037725","ENSMUSG00000037725","Ckap2","darkmagenta",0.812665103534688,0.688788283259518,-0.0827761698184356,0.664615127870084,4.15885986814808e-05,0.00157138075002632,0.744017225496672,0.00262202342271992,0.589825329333749,0.00998251731678115,-0.527976582234203,0.0243126877608325,-0.891452223839288,6.859365706158e-07,0.914160601388126,1.1291767382416e-07,-0.377979756093016,0.12197525385554,0.209749681212706,0.403516123939985,-0.307728311382132,0.214137137791862,0.584268805094942,0.0108893302677483,-0.376422984496871,0.12364580535557,0.333734753419355,0.175910747721475,-0.363747078249346,0.137850974735215,0.278210830688381,0.263626661299968,0.0821918859418553,0.745767428128603,-0.513502674560583,0.0292836593518873
"ENSMUSG00000027490","ENSMUSG00000027490","E2f1","darkmagenta",0.813903555377502,0.69599408396942,-0.0892759001045488,0.660036176729354,3.96041027249123e-05,0.00133660595908239,0.724629692649678,0.00287469891192842,0.611308470603375,0.00702861986686671,-0.545509867056262,0.0192021678876085,-0.915274268164833,1.02082275791453e-07,0.928162063013746,2.84215778773365e-08,-0.344785487215299,0.161157164269805,0.179887066651465,0.475063385329209,-0.264925070025266,0.288044274085487,0.645264715822939,0.00382977237396163,-0.432550359583335,0.073000662328564,0.423428804701008,0.0799546505487853,-0.407914163579355,0.0928789885178609,0.229748134569017,0.359082971119215,0.157918851106336,0.531419785013823,-0.479802927318592,0.0439014866059137
"ENSMUSG00000034673","ENSMUSG00000034673","Pbx2","darkmagenta",0.704425228006424,0.738883176284183,-0.0965260188127843,0.65971656504201,0.0010996223626986,0.000460295994595891,0.703190901626555,0.00289305708491516,0.596184648065872,0.00902010807868447,-0.589066114286193,0.0101027156924146,-0.858634616537767,5.09725453062446e-06,0.824571849594438,2.55969316682608e-05,-0.275574665128231,0.26836571071047,0.140276244714786,0.578776264968979,-0.0261120029701225,0.918084112280071,0.613198246920359,0.0068070517270705,-0.552094215444841,0.0175181828305452,0.125199359571728,0.620601934373177,-0.303905329491871,0.220178240585888,0.0219168257929077,0.931212481761676,0.286103298890084,0.249751861909923,-0.323228378658603,0.190755738639391
"ENSMUSG00000027715","ENSMUSG00000027715","Ccna2","darkmagenta",0.790079251204024,0.664017983160866,-0.114725231461192,0.652021763055436,9.57795575297724e-05,0.00265389918297871,0.650335431608287,0.00336498469738222,0.624149600116704,0.0056316279787965,-0.565181958073892,0.014518022141461,-0.842901544252898,1.12546734714125e-05,0.847873444467642,8.84641126394671e-06,-0.411917753216632,0.0894082269928528,0.260365079248717,0.296731618858523,-0.325313814429386,0.187745078764974,0.504312829601758,0.0328268895638339,-0.316284494007615,0.201010692133732,0.243237872411552,0.330753348958394,-0.289744817492365,0.243508515626319,0.293867784232709,0.236560269729683,0.0802631203155327,0.751553351497464,-0.524827175280004,0.0253336552973943
"ENSMUSG00000028776","ENSMUSG00000028776","Tinagl1","darkmagenta",0.658251731393954,0.723315756732127,-0.109420166612053,0.651888346612612,0.00297843241989339,0.000692844549902535,0.665592717954889,0.00337369158467686,0.574986642391885,0.0125502786553534,-0.563908063800431,0.0147907152089894,-0.799389109497422,6.87683228057502e-05,0.775262216137536,0.000157138705697168,-0.277762899903645,0.264428210029491,0.119563997848047,0.636533463748804,-0.108300600647848,0.668828850803094,0.591442449922698,0.00973031948266695,-0.51358088108074,0.0292548362114272,0.347861527358579,0.157205332928685,-0.370424423935414,0.130233373923645,-0.0433009549477528,0.864537738930829,0.258554517646881,0.300224328086889,-0.199096582691505,0.428342245987276
"ENSMUSG00000019864","ENSMUSG00000019864","Rtn4ip1","darkmagenta",0.827285611314791,0.824073580063815,0.17424658617418,0.649798877400385,2.28017371728471e-05,2.61406934324107e-05,0.489243816575246,0.00351247930995648,0.508635927122716,0.0311210671908801,-0.41070861505665,0.0904463507434573,-0.846818988380621,9.316378620572e-06,0.885748980693318,1.01420072960874e-06,-0.33726440001475,0.171103186804185,0.196044624633418,0.43559915373985,-0.344120700102365,0.162020038021714,0.551942163192886,0.0175557070618557,-0.290783882974739,0.24174536760035,0.170704158281887,0.49825351270508,-0.334755825385225,0.174510758841062,0.432046488895951,0.0733727224545639,-0.00614303687295636,0.980699725708543,-0.555528484487278,0.0166873968868351
"ENSMUSG00000028551","ENSMUSG00000028551","Cdkn2c","darkmagenta",0.869365655133567,0.766807265402217,-0.00540580629861211,0.648589335819382,2.80802739732348e-06,0.000205117231801956,0.983015629052967,0.00359493392066397,0.589813106986041,0.00998444322058759,-0.512372258314995,0.0297027407093517,-0.879113543896549,1.55900280946764e-06,0.883507170093016,1.17613734839214e-06,-0.363822896021844,0.137762780875503,0.205788229066098,0.41265559666904,-0.380871463854711,0.118914556026404,0.587646072330988,0.0103306506359351,-0.342542549353164,0.164081013857405,0.257419707132152,0.302426014091747,-0.412106373711605,0.0892470677358957,0.353590443713317,0.150023017179655,0.0951076449865954,0.707368912307584,-0.542052247721716,0.0201361236176038
"ENSMUSG00000022382","ENSMUSG00000022382","Wnt7b","darkmagenta",0.520726800658586,0.628289803253495,-0.139145330640429,0.648396086460119,0.0267126624027848,0.00523273372337193,0.581871701537123,0.00360825337247746,0.435082167260057,0.0711522063050997,-0.389217658917689,0.110385883530961,-0.713662462300907,0.000881193748724147,0.717095883938854,0.000809842066001896,-0.195505819115398,0.436886927556631,0.0192003363818155,0.939722678204737,-0.275071520040253,0.269276178018983,0.61496900217136,0.00660460078727888,-0.424094990973516,0.0794309417560315,0.490804630137645,0.0386249309612332,-0.514121895740795,0.0290560464473707,-0.0686546147793954,0.786633507050631,0.196265476533059,0.435071877633204,-0.166765136681125,0.508364499110982
"ENSMUSG00000032332","ENSMUSG00000032332","Col12a1","darkmagenta",0.742615734790536,0.808969318124211,0.133463084983325,0.645190979811987,0.000415573798930976,4.80220122841075e-05,0.597529117659563,0.00383511958441802,0.378721747321746,0.121184659597642,-0.278875465448264,0.262440122589359,-0.846017686793626,9.68767242314949e-06,0.888793146548369,8.25291358125663e-07,-0.201809631555906,0.421944909011253,0.0258808717224578,0.918806918758239,-0.380309352289474,0.119505220245349,0.672610721095138,0.00222468343991808,-0.366473599661871,0.134704013275729,0.185574912616049,0.460973141293752,-0.510113923028525,0.0305538853424109,0.339956127605258,0.167497134137992,0.0600880280640778,0.812778317917551,-0.585909605631221,0.0106149588136253
